row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,resp_f0,resp_f1,true_driver_set,split
2458,-1.1889379,2.0240548,-2.604115,-0.23477298,-1.7519045,-2.7950475,0.6655292,-1.0135481,-0.25848415,0.26330248,-0.8093691,-0.1853757,0.592006,1.1774207,-0.355721,-1.0315913,0.7804814,1.1736412,-1.009342,-0.034589846,1,0.7416049,0.0,1.0,f1,train
2459,4.412015,2.6265323,0.2526818,-0.7580285,-0.049882494,1.6816014,-0.4935927,-0.7133594,-0.26715806,1.8180486,0.2281199,-1.4264983,-0.66798186,-1.800346,0.7959196,-0.81580085,0.50698453,0.2263788,0.29581857,1.5209116,1,0.9997198,0.5,0.5,"f0,f1",train
2460,2.482458,3.354743,-0.03764445,1.0482306,0.5824993,-0.2800849,-0.8916887,-0.9491011,0.591602,0.23268093,-0.57338303,-0.9299212,0.2294828,-0.053058293,0.25220573,-1.2832276,1.5303634,-1.5177207,-0.5166402,1.4817109,1,0.99706125,0.5,0.5,"f0,f1",train
2461,-0.8390717,4.293086,0.2043503,0.15878843,0.59436613,-0.66515845,-1.1787956,0.39472765,0.594142,0.2109729,-1.3587414,0.27653605,-0.6178705,-0.57832485,1.3554674,-1.0829804,-1.0227613,-0.62682617,-0.34440246,-0.44269702,1,0.996299,0.0,1.0,f1,train
2462,1.326369,2.172674,-1.3154732,1.4116601,0.990257,0.50930387,-0.5918417,1.00136,-0.1177356,1.870168,-0.2744109,-0.52571625,0.43413663,1.0160996,-0.68344194,-0.7661773,-0.15540993,-0.18714277,-0.58436686,-1.4832869,1,0.8789233,0.0,1.0,f1,train
2463,3.6518517,4.4260097,0.9128659,0.7106751,-1.0673925,-0.5950381,-1.1292065,0.26443464,-0.6274688,0.23941039,-1.3189467,-0.15352112,-0.33755597,-1.2129215,-1.4783561,0.1767282,-0.520785,-0.2815919,-0.93643963,-0.7829837,1,0.9999618,0.5,0.5,"f0,f1",train
2464,-1.355709,-1.2229121,-1.159096,0.48971072,-0.21606682,1.085835,-0.35090837,-0.25912365,1.1361941,-1.4129624,-1.9335337,1.3964181,2.4314578,-2.0587091,-0.042315688,-0.9722712,0.027429601,-0.21821459,-0.59763646,0.08189919,0,0.007578671,0.0,0.0,,train
2465,3.4309056,3.6717691,-0.96185243,0.63163936,0.9487619,-1.4480305,2.198979,-0.89789504,0.05030563,0.013349713,0.8285518,0.800426,0.110728376,0.3954392,0.4157796,1.6224837,2.3033998,0.65087223,-0.33370835,-0.4471751,1,0.9997359,0.5,0.5,"f0,f1",train
2466,2.9927745,-1.2129833,2.6736336,-1.4471594,2.5944588,0.9512668,1.334592,0.7356325,-0.6026839,-1.9448913,0.36282462,0.026607232,0.2032036,-0.71335614,-1.408608,-0.83925796,-1.2544851,0.38102672,0.8567941,-0.56644356,1,0.95212775,1.0,0.0,f0,train
2467,3.717755,-1.168703,-0.08743873,1.2124702,0.2547588,-0.692577,-0.47412297,-1.2728376,-0.17557383,-0.45230085,-0.89787966,0.30806,-0.0023539816,0.096864596,-0.01822835,-0.4441087,-0.3415342,0.9230158,1.062489,-0.28152576,1,0.98834574,1.0,0.0,f0,train
2468,0.51016474,3.3262548,3.4796288,2.189489,1.1094545,1.4686171,-0.5986015,-1.5801265,0.564265,0.19578594,-2.5439963,-0.6755572,0.26053503,-1.3385164,0.43790188,-0.21616654,-0.67978,-1.2461178,-0.24245317,0.47724137,1,0.9777959,0.0,1.0,f1,train
2469,1.1906145,0.0100133205,0.47074875,0.04030343,-0.55572706,0.475997,-0.22277181,1.4957867,-0.03501633,1.0831497,0.24436878,-0.6149671,0.6584766,-0.26180252,0.6601163,0.5780416,0.432328,1.4175528,-0.41977185,-1.3138096,1,0.3814783,0.0,0.0,,train
2470,-0.73613983,3.1179774,-1.0891297,-1.124661,-0.93448514,-0.36086354,-0.50603664,0.03843299,-1.0385327,-0.9233609,-0.428898,2.3262162,-0.5062784,0.6584425,0.058363825,0.90580857,-1.9454485,-0.62576646,-1.1613766,-0.048285212,1,0.9625924,0.0,1.0,f1,train
2471,2.8615663,-0.7674618,-1.5761539,0.116853245,1.1048492,-0.33597177,-0.76316154,0.90982234,0.92870104,-0.09333315,-1.3006852,1.0914215,-0.14498478,-0.4893207,-1.0859475,1.5170126,-0.46614903,-0.32166135,-1.0575694,-0.085422374,1,0.93903196,1.0,0.0,f0,train
2472,0.5447657,2.1291637,2.0686104,-0.20855524,-0.39475217,-0.6118507,-0.37091306,0.21575989,0.72895366,-1.1660341,1.6807237,1.4497668,-1.0367188,0.86228997,-0.2118588,0.44682714,-0.10872953,-1.367461,0.66958576,0.037059024,1,0.8072649,0.0,1.0,f1,train
2473,-0.035428297,-0.4083821,-1.1610329,0.29000038,2.0465212,-0.6223105,-0.38147014,1.2243228,1.472318,-0.20402607,0.99186945,0.0048395623,-0.097983815,-0.55087215,0.35429612,0.66996807,0.6740557,0.7283607,0.5954218,0.4253315,0,0.0648967,0.0,0.0,,train
2474,-0.38180456,1.4485204,1.2400651,-1.516825,0.99389964,0.005367225,-0.9813307,0.20926061,0.2631941,-0.4934361,0.9298466,-0.55936027,-1.0537835,1.4761527,-1.0777183,-0.56478995,-1.1519945,0.5042532,0.5836609,2.2971835,0,0.48620296,0.0,0.0,,train
2475,1.0269741,-0.94004905,1.4075199,1.2826762,1.7829934,-0.5702778,-0.09584449,1.8258119,0.3585318,0.14033675,-0.02302327,1.7410736,-0.53540856,-0.47999078,-0.69935495,-1.1580331,-0.4570221,0.031724945,0.31033084,-0.1668082,0,0.28511,0.0,0.0,,train
2476,-0.3689143,-0.39980486,-1.2324259,-0.61153543,1.5376096,-0.34868267,1.6280656,1.0191859,1.7839153,-0.21274304,-0.07602518,0.51852125,1.0308785,0.71068066,-0.27571946,-0.108989045,0.6310958,0.06481632,1.1016641,-1.0086586,0,0.044632852,0.0,0.0,,train
2477,3.2310798,2.3541331,1.098465,-0.9629043,0.012318767,0.4799625,0.5950836,-1.6168913,-1.3271673,-0.3312676,-0.27065918,-1.5638984,-0.10392066,0.16237794,-1.4230276,0.07391651,-0.60378695,-0.34975648,-0.42408916,-1.0565429,1,0.9953357,0.5,0.5,"f0,f1",train
2478,-0.32078597,3.88153,-3.0220897,-0.28654563,-0.9541705,-0.67614967,0.28625932,-0.09952038,0.8980147,0.8581222,-0.3991552,0.62298167,1.0943984,-1.6092488,-1.6678436,1.2862395,0.6496376,-0.3595799,0.12097335,0.009693638,1,0.9917491,0.0,1.0,f1,train
2479,0.72466373,1.3521612,-1.4485743,-0.6443056,-1.7040032,1.2970202,-0.011405348,-0.40484405,-1.7086711,0.6297435,-0.33795765,1.5713382,-0.6300083,-1.8540535,-0.06593069,0.614515,0.7965089,-1.4021419,-0.2783659,0.6140523,0,0.5269507,0.0,0.0,,train
2480,1.1010562,-0.62302834,0.026359577,-0.14290121,-0.12715483,1.83148,-1.1389552,-0.77062726,0.17444679,1.1999643,-0.27426136,0.18612646,-0.41641548,0.25389183,0.8145633,-0.16064115,-0.71646607,0.48750296,0.57383126,-0.10587238,1,0.3202126,0.0,0.0,,train
2481,-0.42468962,4.3902535,-1.9742476,0.10943379,-0.5627799,2.1282732,-0.037200574,0.44467062,-0.4410904,0.14403239,1.2040974,1.7407513,0.08380321,-1.1960931,0.048343677,-0.31941837,-0.44270313,-1.3156329,-1.051293,0.5522343,1,0.9969865,0.0,1.0,f1,train
2482,2.4084752,0.41632923,2.0573635,-0.8311402,1.0375627,-0.7941923,-0.7679745,1.2262285,-0.22960143,1.1354991,-0.14966366,0.19816151,-0.47168696,-0.22286291,1.2760657,-0.48860133,1.246588,0.20390122,0.5154582,-3.8990119,1,0.8745603,1.0,0.0,f0,train
2483,2.76329,-1.4677105,-0.56383044,0.75844616,1.3338754,-0.5614862,1.9206592,-1.304682,-0.949008,-0.85223275,1.0366093,-0.10043308,-0.01760802,-0.29061422,-1.4509296,1.5119361,1.0868795,0.66587204,-0.5044804,-0.43102503,1,0.92617947,1.0,0.0,f0,train
2484,2.86541,3.3397584,2.4744954,2.1121795,-1.1108092,1.5606937,0.11430851,-0.26817247,0.45282218,0.8220506,-0.19774778,0.4109547,-1.5246544,0.22567661,-1.4850256,0.75567985,1.4018657,2.284663,1.3251622,0.34377626,1,0.99849415,0.5,0.5,"f0,f1",train
2485,4.367632,3.2385325,0.5989163,-0.3873014,0.20863765,-0.588251,0.25915372,0.73840016,1.5315614,0.83617085,-1.1879052,-0.62803346,-1.153861,-0.077671304,0.7073526,0.9536762,1.0869641,0.34906268,0.4652189,-2.3878782,1,0.9999035,0.5,0.5,"f0,f1",train
2486,3.4773095,4.4392123,0.8031158,0.04827948,-0.14444508,0.3503078,2.327593,1.8866758,0.8158906,1.7497778,-0.22059862,-0.33220178,-0.6248159,-1.101292,-0.6243734,0.76109594,-1.0872213,1.01043,0.23984915,-0.5484839,1,0.9999475,0.5,0.5,"f0,f1",train
2487,3.9385586,4.05017,1.347462,0.69275033,-2.0730577,-0.34250656,-1.7538679,-0.028000167,0.055866495,-1.145539,0.070209116,-0.21367392,-0.43965417,2.066225,1.0642495,0.4044667,-0.36115843,-0.68618995,-0.1222678,0.007067389,1,0.9999542,0.5,0.5,"f0,f1",train
2488,3.5967624,0.328355,-2.0333917,0.45386744,-0.9046508,1.8665781,-1.2138463,0.4030396,-1.795162,0.6467719,-0.9058903,0.031168934,0.8671822,-1.887616,0.10182647,-1.1079303,-0.2137881,-0.3033339,1.4758985,0.69645,1,0.9864339,1.0,0.0,f0,train
2489,3.562888,-0.6484641,0.3565993,-0.04217114,-0.17658634,-0.29432133,1.1091777,0.2840033,-0.88144773,-0.1984695,-0.07799735,0.28570545,0.20249043,-0.19039391,0.32777745,1.4843338,0.37882003,-0.121639475,0.69009435,0.92239684,1,0.9843192,1.0,0.0,f0,train
2490,3.9582999,-0.19789682,-0.3577505,0.12833528,0.5573296,1.2910585,0.1939141,0.5233336,-0.011074373,2.7668188,0.44320676,-0.6190902,0.51697844,-0.31203046,-0.1127982,1.6414406,-2.251002,0.09193896,0.7841449,1.2365795,1,0.99296504,1.0,0.0,f0,train
2491,0.023511618,-1.0346122,-2.1896355,-1.0022714,-0.2682565,-0.23145454,-0.11416962,-1.6522883,-0.19515774,-0.25512695,-1.311747,1.0842365,1.2715114,1.2380214,1.4209642,-2.0140722,-0.21322629,-1.0092394,1.5870947,-0.7638777,0,0.055534124,0.0,0.0,,train
2492,3.2395048,0.3797894,-1.10215,-0.53915894,-0.24160452,0.030542929,0.8374725,1.8572791,0.06668644,-1.5356505,-0.63070464,0.009764396,0.7840011,-1.351212,-0.6179359,-1.4078757,-0.07742954,1.0271742,-0.31426185,0.30149886,1,0.97296184,1.0,0.0,f0,train
2493,-1.0332843,2.1271603,-0.6041829,-0.63280547,-0.7299323,0.8233061,1.1080961,0.41116998,-0.53835124,-0.41497177,1.3565235,-2.2336044,-0.4033385,-1.5628865,-1.774835,-0.79298824,-1.3391268,-1.0649323,1.7003623,-0.70756865,1,0.7794373,0.0,1.0,f1,train
2494,3.8745143,-1.1906366,4.3820944,2.0709844,0.36365312,1.7427622,0.6467178,0.046886023,-0.6537265,-0.074440666,0.18987253,1.2517049,-0.29974893,-1.8555619,-0.84338516,1.7931933,-0.7101957,-1.4813676,-0.5271124,0.18560827,1,0.9914536,1.0,0.0,f0,train
2495,1.4570819,1.7699473,-2.5434248,-2.1947155,-0.991232,1.0053811,0.6964804,-0.4498184,-0.0399911,2.009448,-0.07589578,-0.9197485,1.2250607,0.6951119,-1.2281935,0.79039425,1.1257931,-0.57075983,0.21769524,-0.09168519,1,0.80799735,0.0,1.0,f1,train
2496,2.1925113,2.1774921,2.5362778,-0.5665811,-0.45922914,-1.2869184,-0.19799478,1.3974056,-1.0413243,0.20638227,1.1393665,1.4227014,0.74344885,-1.0274194,0.60082567,0.97385234,0.44089004,-1.5641046,-0.18830588,0.3948187,1,0.9589469,0.5,0.5,"f0,f1",train
2497,3.0416126,1.5393498,-0.41117468,-1.6516614,0.4855074,0.61663127,0.26605734,0.5118255,0.053976364,0.74424237,0.018916175,-0.7239237,-1.0630487,-0.35121265,-0.85065055,-0.3610871,0.23844694,-0.22557108,-2.2044878,-0.5989877,1,0.97895914,0.5,0.5,"f0,f1",train
2498,0.731679,1.2253639,0.5623381,-0.66049206,-0.8173731,1.7351569,0.088730745,-0.36412868,-0.8671721,-0.18802169,-0.93620896,-0.2697322,0.2957665,-0.9281934,-1.1062821,0.12061296,-1.1797233,0.3925208,-0.092896245,1.7769804,1,0.47826058,0.0,0.0,,train
2499,0.96753335,2.8378675,-1.4853394,1.4101789,0.90177274,0.33520165,0.4044552,-0.14735696,0.37125877,-1.1691763,-0.30682462,-0.55112654,-0.6423774,-0.81917375,-0.7699623,-1.816274,1.3004732,1.4133401,0.6552941,1.6928843,1,0.95209485,0.0,1.0,f1,train
2500,4.1455717,1.6947422,-1.9711814,-0.021434011,1.5461295,0.5723971,1.0775234,1.9948784,-1.3955382,0.9240123,-0.7218414,-2.9495606,-1.1376202,0.9114628,0.3255729,-0.06274333,1.3725839,0.08690541,2.1569624,1.3162658,1,0.9979764,0.5,0.5,"f0,f1",train
2501,1.1233572,2.4586627,0.34469703,-0.2696358,2.9373012,-0.24125087,-0.8886594,1.548482,-2.0432565,-0.53063506,-0.18716925,-0.20553099,-1.5041165,0.45694765,-0.39663604,0.48331693,-2.350864,-0.5589092,1.7759403,-0.91413194,1,0.9128647,0.0,1.0,f1,train
2502,3.195979,0.99297595,-1.5487925,0.48885098,0.91707176,0.03228191,0.3075381,0.4310669,-0.5198818,-0.6781383,0.19443898,-0.039873727,0.6492827,-1.0313553,0.05795349,-0.27732778,-1.5848625,1.2273444,-2.597402,0.11508252,1,0.97611606,1.0,0.0,f0,train
2503,-0.5119957,0.8797703,-3.4215853,-1.0226576,-0.2243847,-2.506411,-0.13803747,0.46966904,-0.0560643,-0.7386847,0.54687923,-0.35144728,0.05281861,-0.09207507,-1.2665254,0.44217002,0.47377548,0.89974725,0.5101642,1.5738227,0,0.23798203,0.0,0.0,,train
2504,2.2404222,-0.3605579,-3.3468158,1.3068358,-0.48492962,0.4502546,-1.0741476,-0.17411597,-0.5034878,-0.35766456,-0.15880373,1.0425953,-1.4463441,0.9185852,0.80766135,-1.2906914,-0.13595901,0.070427515,0.64154536,0.66428345,1,0.81907964,1.0,0.0,f0,train
2505,-0.94803387,3.9572387,-0.5689856,1.1237494,-1.1166167,0.39665517,-1.2100636,-1.4438316,0.8412423,0.38496664,-0.094356045,1.0542719,-1.5255145,-1.6179992,-0.28187644,1.3186219,-1.3530892,-0.8555572,-0.5502423,-1.8440367,1,0.99276793,0.0,1.0,f1,train
2506,2.6702776,0.8256086,0.25883877,-1.6791415,1.2010825,-0.75860196,0.9558231,0.21124591,-0.7913131,0.4820409,0.949298,1.0280594,0.8751278,1.5613767,0.595045,-0.5759636,-0.42857727,-0.2884887,1.5737201,-1.1677452,1,0.93027747,1.0,0.0,f0,train
2507,2.127674,1.6594598,-2.9032223,0.15791604,1.1797512,-1.4644563,0.4006649,-1.498424,0.52757007,0.37367186,1.351759,-0.78087145,0.29526457,-0.30158538,0.9338147,-0.7907467,0.82741016,0.35145038,0.5822674,-1.2064048,1,0.90664595,0.5,0.5,"f0,f1",train
2508,4.2014847,1.6129898,-1.3992817,-1.301181,0.016796561,1.6496812,1.7939417,-0.23116466,0.53605956,0.22721222,-0.5376178,-0.7473461,1.4043255,1.308411,-0.95750344,0.014767572,-0.4956046,-1.9263178,-1.5545864,1.1993248,1,0.99801075,0.5,0.5,"f0,f1",train
2509,-0.3741526,4.3486047,-0.901259,-0.12468432,0.67782754,-0.21998452,1.7915426,-0.9693667,0.23801255,-0.92957443,-0.22860262,0.80612457,0.41921136,-0.46725112,-0.9213792,-0.4149042,0.24113302,0.44459367,0.9702711,-1.3044386,1,0.9967329,0.0,1.0,f1,train
2510,3.0199058,4.161998,2.2876878,0.23326093,-1.2762107,-0.14965057,-1.5248365,-0.1453806,1.1603999,0.5282657,1.2030123,-0.20146863,-1.4023765,-0.4632725,-0.7720612,-0.5985262,0.18394123,-0.9158495,1.0631126,0.40713423,1,0.99977857,0.5,0.5,"f0,f1",train
2511,0.7335098,-0.94787353,-0.38218367,-0.8224836,0.65444624,1.3841207,-1.5205477,-0.3327023,0.8746987,0.82313097,-0.18183488,-1.6837581,1.2323308,0.13241458,1.1499821,0.48199883,-2.1756601,0.26585814,-0.22643644,-1.6263751,0,0.18366289,0.0,0.0,,train
2512,3.665546,-0.76471835,-3.1033251,1.6406133,-0.92910236,-0.49563998,1.3516856,-0.7390974,0.5205684,1.1397948,-1.2414563,-1.0994415,-0.24569702,-1.0148407,1.1503927,-1.1344279,-0.79714835,-0.016108047,-0.65277857,-0.95435876,1,0.9871561,1.0,0.0,f0,train
2513,0.087110385,2.7152205,-4.119125,-0.26684496,-0.8624893,-1.4954288,-2.2375605,-0.071571,0.13909036,0.53052706,0.1908687,0.19861524,-0.650591,1.5649589,-0.99356705,0.29946926,-0.56937367,-0.8705297,-0.49705952,1.3373103,0,0.9236443,0.0,1.0,f1,train
2514,2.7650087,1.6919613,1.5049968,-0.7869634,-0.010900918,-2.1211472,-0.17965679,-1.3397915,0.33638382,0.4074268,-2.1665685,0.9148033,0.4257852,-0.26210123,-1.2249979,-1.4049692,-0.22080632,-0.4492091,-0.1108481,1.6206025,1,0.9701055,0.5,0.5,"f0,f1",train
2515,0.58036244,0.16182058,0.77349925,-0.30663615,0.81287163,0.5200474,0.746128,0.13673818,-0.6780705,-0.021428412,-0.11245643,1.1740925,-1.9713149,0.1143274,-2.3725579,0.5469923,0.57691824,-0.97490466,1.244764,1.0435544,0,0.19269061,0.0,0.0,,train
2516,2.4962933,-0.9954449,0.47452623,-0.47296894,1.1622286,-0.4169497,-1.0452627,0.30819032,0.90447897,-1.301837,-0.100722276,-0.97040105,-0.6491237,-0.64316636,0.3946908,0.13190235,0.7562134,-1.3600951,-1.4059157,1.8939574,1,0.88082683,1.0,0.0,f0,train
2517,-1.1804011,2.135426,-3.3793504,-0.90795183,-0.24035281,-0.17496973,0.50523126,-0.49694246,-1.906863,-0.1564563,-0.051110208,0.5517413,0.4995261,-0.2592807,0.43161303,2.8363876,-0.76443905,-0.16947944,-0.07530074,-0.48484173,1,0.7819129,0.0,1.0,f1,train
2518,1.0699859,2.7362008,-2.8766916,1.0418432,-1.6436496,-1.0671588,1.5906227,-0.76004326,1.1512206,0.8015577,-1.1739339,-0.23701465,-0.542141,0.68118316,-1.2818614,-0.554315,-0.4146293,-0.79881847,-1.064583,2.066484,1,0.9453215,0.0,1.0,f1,train
2519,4.4905567,0.4401412,-2.0231693,0.7163582,-1.1099583,-0.32703257,0.021688502,-2.319847,0.322886,0.7048419,1.1423813,0.46794507,0.6283008,0.9755498,0.06676208,-0.49164513,0.5060779,0.41391897,0.20443247,-0.1217823,1,0.9977504,1.0,0.0,f0,train
2520,4.064222,0.09146738,-3.025195,1.2061161,-0.6820558,-1.5597847,-1.5844934,0.34189755,-0.7303815,-2.3560965,0.86071384,-0.20045981,0.35051146,0.20357372,-0.708794,-0.35325485,-0.39923137,1.5261533,-2.2364128,-0.046190806,1,0.99444145,1.0,0.0,f0,train
2521,3.6276133,-1.2332561,1.228179,-0.4870084,1.8460232,-0.13145302,0.71748954,-0.61254734,-0.05357875,1.6979936,-0.31026316,-1.9048415,1.2564988,-2.1974874,-0.09863033,0.8283904,-1.0603617,1.5224937,0.35102502,-0.26493168,1,0.9860676,1.0,0.0,f0,train
2522,1.2677525,-1.1035496,0.60305816,-0.44748986,-0.9984313,-1.9640312,1.422964,-0.2743821,-0.80283797,-1.4672769,0.18320894,-0.09242547,0.3425583,-0.01778754,-0.05239769,-0.71423244,1.2411791,0.43963397,-0.6599884,1.3740811,1,0.38926536,0.0,0.0,,train
2523,0.4606298,-0.49319366,-1.5926379,1.4434578,0.6259623,0.369639,-0.8102533,-0.3360931,0.4358239,1.2126777,0.28712326,-2.6199374,0.538996,0.4520249,0.4538267,0.24586509,-0.057637468,1.499497,-0.6768386,1.2580571,0,0.12738198,0.0,0.0,,train
2524,-0.91934395,2.3489614,1.2008687,-0.026060065,0.60052,-0.106246665,0.750406,0.86660314,0.2873964,-1.8451355,0.6479889,0.34993896,0.34108987,-0.39697284,-1.0337676,0.26921475,-0.2378352,-0.684622,0.7964885,0.034736395,1,0.8464787,0.0,1.0,f1,train
2525,3.8825498,-1.2720168,3.2139153,-0.1182692,-0.29305753,0.39337334,-0.74563825,-0.753366,-0.19350827,0.75427985,1.1331016,-0.05143691,0.15905197,1.3184978,-1.2198057,0.43600687,-1.5349803,0.47959098,-1.801926,0.41177303,1,0.9915829,1.0,0.0,f0,train
2526,3.9770408,0.056306854,-1.696833,-0.7840229,-1.403487,-0.5964869,0.5935914,-0.42220074,0.045483798,0.059931193,-1.904604,0.62536347,0.09569706,-0.7671214,-1.0111175,-0.58708894,-0.57283497,2.371074,-0.79755217,1.7097743,1,0.9933646,1.0,0.0,f0,train
2527,0.8325082,1.6740772,-2.2807376,0.43146926,-0.76968753,-0.3366356,1.1481005,0.038619794,-0.062236737,-0.51303715,-1.6831974,-0.98958975,-1.2164283,0.031573042,0.48962376,-0.3355272,0.50903076,-0.7034585,0.7080185,-0.13318372,1,0.6723857,0.0,1.0,f1,train
2528,-1.1083237,2.144414,-2.842018,1.5281724,-0.7909419,-1.0488318,0.25719583,-1.7848417,0.21030799,0.41101918,-0.52945745,1.5035222,0.70854586,0.9238411,-0.69562835,-0.336915,-1.0385307,-0.7353989,2.5554082,-0.06446573,0,0.7851146,0.0,1.0,f1,train
2529,-0.5104806,0.9055408,-1.3538376,-0.022946844,-1.3218853,-0.44760093,0.76613116,1.812753,0.17051779,1.0913311,-1.3502451,-1.0049915,-0.29729933,-0.76983577,-0.42480123,1.5527786,1.3530188,-0.40941665,-0.96725047,-0.29623634,0,0.24695873,0.0,0.0,,train
2530,-1.1576349,-0.51213866,-1.591081,-2.0475674,0.535579,-2.087186,0.5872187,1.7260121,0.04867489,0.07961027,-0.8117805,-0.6368823,1.614685,0.6236557,-0.4972529,-1.3909338,-0.244621,0.49694794,1.3388383,-0.43033528,0,0.022368431,0.0,0.0,,train
2531,1.0699885,-0.6486953,-1.5105088,-0.7737686,-0.26174548,-0.86247635,1.146845,-0.63444805,-0.24346909,0.43628958,-0.2776407,0.6352372,1.7322367,-0.57703555,-1.2174115,-1.2584448,-0.25299227,1.4406458,-1.1542768,-2.1665792,0,0.30676532,0.0,0.0,,train
2532,0.9333743,3.863624,3.0789435,-0.7995492,-1.6152802,1.4891098,0.14332265,-1.3079953,1.7385423,0.83912784,0.16763498,-2.2874496,0.8593645,-0.80967194,0.23443337,-0.25789645,0.2544552,0.47427663,0.1761799,-1.9641151,1,0.9933637,0.0,1.0,f1,train
2533,1.7872901,0.8792457,1.7607719,0.7247031,-0.8723823,0.74839276,-0.30744606,0.77921194,1.1893352,-1.0927346,-0.42213285,-0.5041353,-0.9743932,0.38623962,1.801431,0.21585679,0.8518019,0.48768598,-0.037492953,1.8545402,1,0.72056234,1.0,0.0,f0,train
2534,2.4603045,0.7129324,-2.138408,0.600931,1.5763782,0.031220712,0.54981285,-0.7398976,0.096564345,-1.7014551,-0.96626407,-0.53964317,-0.57365704,-0.3463676,-1.2710347,0.60977596,1.0493081,1.9295462,-1.0426335,0.3402815,1,0.89413923,1.0,0.0,f0,train
2535,2.6404197,-1.1936426,-2.5951035,0.053937748,0.4534348,0.6109097,-1.3496495,0.80017376,-1.3007097,-0.4291027,1.5349551,-1.6001242,0.41767502,-0.6867377,0.29234126,0.13505548,0.11514032,1.4738926,-0.31603953,0.40191117,1,0.90769994,1.0,0.0,f0,train
2536,-1.2416236,-0.2618738,-2.1372051,0.070099786,-0.28170773,-0.84351104,-0.42192933,0.92970777,-0.3557663,0.57195264,-0.42587698,-0.28691903,0.21198814,1.210378,0.22954163,-0.75786746,1.5342282,-1.5535872,1.6480646,-0.36465305,0,0.03266406,0.0,0.0,,train
2537,-1.2923713,1.9407218,2.9825132,-0.5192453,1.3859484,0.88923794,-1.2631602,-1.5055748,0.08225305,0.46621946,1.7132179,-1.1808279,-0.7464695,0.616007,1.548113,0.25332683,-0.46837914,-0.5173158,0.62948155,1.2578177,0,0.7082168,0.0,1.0,f1,train
2538,3.981258,2.5063083,-1.8882661,0.9886012,0.0136410305,-2.4627988,-0.76276994,0.58967537,-0.4229433,0.60473347,-0.121712126,-0.35327047,-0.032289017,-0.21554615,-1.3929538,-0.19766313,-0.54462135,-1.0103433,-0.98381704,0.40666506,1,0.9991811,0.5,0.5,"f0,f1",train
2539,-1.3842037,-0.98381644,1.3050023,0.19428289,2.3386433,-1.2226464,3.4854743,1.4216682,-0.4573074,0.44895366,-0.5870991,-1.4551871,0.5833212,-0.5762202,1.016732,0.74155563,-0.033152185,1.1581912,0.51977664,0.17529067,0,0.010004997,0.0,0.0,,train
2540,1.5383042,3.9892304,2.813194,-1.0182048,0.23091167,-1.2066251,0.24810438,0.09907782,-0.904352,0.5274736,-1.1686409,-0.8255542,-1.9018924,-0.17846985,1.7045621,-1.4826406,0.42663932,-0.30422953,-0.33678874,-0.65353197,1,0.9967121,0.5,0.5,"f0,f1",train
2541,3.0391057,-0.032851122,-1.3877727,1.0235261,0.2266451,0.106778264,0.12483085,0.84541214,0.06853602,0.2782232,0.59480745,0.8797857,-1.6029063,0.48190287,-0.5356519,1.216242,0.036290724,-0.088404976,0.780256,-0.9466047,1,0.95794564,1.0,0.0,f0,train
2542,3.7402058,4.4035864,-2.8820882,-0.49940798,1.132183,-1.584515,1.9058664,-0.7436865,0.6192422,-0.99066585,1.1057723,-2.6146758,-0.93804085,0.49323863,0.24342202,0.053790357,-0.83069265,-0.48583233,0.8599238,0.8738086,1,0.99996644,0.5,0.5,"f0,f1",train
2543,0.7003429,2.1025105,-1.4395343,-0.027269347,1.4492567,0.033324514,-0.4937042,-1.0524591,-0.556149,1.3788317,0.8545204,1.685822,-0.7123809,-0.58411616,-0.35091525,-0.85566723,0.91279554,1.5150899,0.6005329,-1.5767348,1,0.80817264,0.0,1.0,f1,train
2544,0.07939684,1.8814683,-2.6169689,2.282846,-1.8484408,-0.40920877,0.37443012,-0.3518696,0.58194155,0.30792615,1.4131665,0.324697,1.5822637,-0.102391355,-0.52157533,-0.464064,-1.2375572,-0.6942317,0.6839036,0.17693135,1,0.6995252,0.0,1.0,f1,train
2545,0.6463881,0.5962433,2.100287,0.33012387,0.5165299,0.0329917,0.9893454,0.33802748,-0.93818665,0.7500853,-1.2541751,-1.39431,0.19306199,-0.14471735,-2.5041592,-0.05161142,1.3296531,-1.2346718,0.64219326,-0.72572577,1,0.27282554,0.0,0.0,,train
2546,0.7281606,0.6078952,-0.556763,-0.87535435,-0.89860046,1.0285841,-0.95854276,-0.37317505,1.734033,-0.023758302,0.76149094,1.312658,0.15505998,-1.007905,-1.3147517,1.0019324,0.054042887,0.06383418,1.147391,2.3706672,0,0.29447907,0.0,0.0,,train
2547,3.4532135,-0.081231974,-0.82289475,-0.30149436,-0.48505518,1.5148958,0.91581064,1.3252797,0.9424486,0.98022425,-0.95579916,0.093852416,-0.3790595,1.1650918,-1.0643575,0.05498477,0.4925905,-1.1770974,-1.7217946,0.46374255,1,0.98108476,1.0,0.0,f0,train
2548,-0.11186823,4.352894,-2.1286683,-0.83220327,-0.35171205,1.2225822,1.8189205,0.39197218,0.9970312,0.58818537,1.1992373,-1.071407,-1.1560237,-0.43470728,0.63585824,-0.8209033,-0.21180719,-0.35269338,-0.6720467,-1.3951805,1,0.99681133,0.0,1.0,f1,train
